artist.name,duration,tempo,title,year
3 Steps Ahead,45.50485,74.551,My Mind Is Gone,1997
Fat Joe,235.17995,159.499,Prove Something (explicit album version),2002
Sergio Franchi,203.72853,90.098,Arrivederci Roma,0
BA(c)nabar,224.9922,100.31200000000001,Christelle Est Une Ordure,2005
Cool cavemen,261.8771,90.26700000000001,Burlesque burglary,0
Johnny Osbourne,209.162,85.714,Mine Yuh Business,0
Roni Size,268.9824,87.618,Encore,0
Singing Melody Feat. Robyn,213.31546,97.289,Are You Home,0
Sneaky Sound System,342.02077,145.032,I Love It [Clubstar Remix],2006
Bally Sagoo,282.25261,96.04299999999999,Punjabian Di Chale Glassi,2003
Los Titanes,214.17751,103.54799999999999,No La Dejes Sola,2008
Blue Rodeo,251.40200000000002,121.795,Mystic River,2007
Whitney Cummings,48.63955,106.41,Romance,2009
Willie Clayton,279.7971,141.99200000000002,Unconditionally (Soul and R&B),0
Justin,233.92607999999998,79.098,Lu Ren Jia,0
Nick Cave & The Bad Seeds,180.03546,158.404,Rock Of Gibraltar,2003
Nando Lauria,210.52036,106.65799999999999,O Come All Ye Faithful,2003
Charlie McCoy,157.93587,136.208,Blue Yodel No. 1(T For Texas),0
Andy Andy,220.49913999999998,88.57799999999999,Maldito Amor Featuring Tito El Bambino (Version Urbana),0
Danny Wright,239.5424,111.54899999999999,Holly & The Ivy (Album Version),0
Leon Russel,259.91791,91.289,Three Bells / Les 3 cloches,0
Ross,68.49261,135.826,I Promise My Heart,0
Oak Ridge Boys,192.05178999999998,65.57300000000001,Hide Thou Me,0
Kerson,396.5122,125.037,Melody,0
JoAPSo Gilberto / Gilberto Gil / Caetano Veloso,77.00853000000001,113.515,Cordeiro De Nana,0
Army of the Pharoahs,129.69751000000002,92.236,Narrow Grave,0
Jean Gabin,193.27955,88.915,C'est moi le mari,0
The Beatles,53.785669999999996,112.361,Derek Taylor - Introduction,0
Streetwize,265.58648999999997,93.001,No One,0
Cheo Feliciano,269.26975,165.34599999999998,Juguete,1972
Screamin' Jay Hawkins,211.33016,130.335,I Put a Spell on You,1956
Atman,290.48118,118.05799999999999,Luminous Bliss,2005
A-Studio,177.81506000000002,127.574,S.O.S.,0
Georges Delerue,130.66404,178.63,Le ThA(c)AC/tre / Bof L'Important C'Est D'Aimer,0
Bellatrax feat. Tina Cousins,410.90567000000004,128.006,Can't Hold Back,0
Forensics,289.98485,145.52100000000002,Boat Day At the Marina,0
Ice Cube,224.02567000000002,99.095,Why We Thugs (edited version),0
Bobby Capo,178.25914,77.788,La Luna Enamora - Original,0
Sandy Posey,125.36118,120.92,When Will I Be Loved,1990
Ice Cube,198.86975,87.102,Gangsta's Fairytale 2 (Explicit),0
US Coast Guard Band,106.16118,120.31700000000001,Fanfare For Freedom,0
The Winans,252.49913999999998,139.224,Are We Really Doing Your Will,0
Kathleen Madigan,225.61914,79.952,Religion,0
Stephan Micus,274.65098,82.581,Contessa Entellina,2001
Radney Foster,208.14321999999999,140.595,Again,0
The Clark Sisters,283.0624,108.584,Drummer Boy,0
A Challenge Of Honour,242.28526000000002,120.059,Heiliges Feuer,0
Marisela,200.28036,84.81,Un Amor En El Olvido,0
Ed Calle,253.51791,116.03399999999999,Bar Talk,0
Johnny Keating & All Stars,160.31302,118.617,Fair Diana,0
Boards of Canada,472.52853,100.01299999999999,Happy Cycling,1996
MU330,132.44036,126.274,Cursed Again,1997
Simon & Garfunkel,130.76853,149.9,Old Friends,1968
Ed Ames,154.30485,134.56,For Me And My Gal,0
Jah Cure,287.65995,85.73100000000001,Freedom,2008
Nickelback,119.7971,161.909,We Will Rock You,2005
Ron Goodwin,47.51628,61.409,Personal Tragedy,1999
George Nooks,223.50322000000003,149.827,Better Way Of Life,2001
Willie Clancy,105.74322,145.635,Double Jig: The Rolling Wave,0
Keb' Mo',194.48118,88.74600000000001,I'm Amazing,2004
Bela Fleck And The Flecktones,368.53506,227.48,Frontiers (LP Version),0
P.o.d,159.76443999999998,128.961,Roman Empire,0
Statues,211.01668999999998,107.89200000000001,Urbania,0
The Jackson Southernaires,248.99873,129.034,Thank You Mama,0
The Del McCoury Band,188.49913999999998,170.079,Gone But Not Forgotten,0
Vivian,182.62159,105.00399999999999,Celebration,0
Linkin Park,190.30159,103.12899999999999,Pushing Me Away (Album Version),2000
Whitney Cummings,78.91546,145.562,Porn,2009
Ronnie Milsap,251.27138,113.86,Why Don't You Spend The Night,1980
David Bowie,369.13587,121.84200000000001,Time Will Crawl (Extended Dance Mix),0
The Roots,237.58322,94.819,The Ultimate,0
The Flies,222.40607999999997,95.051,All Too Human,2007
EPMD,159.26811999999998,173.423,Mr. Bozack,1990
Bruce BecVar,226.82077,45.43,Razamataz,0
Between The Buried And Me,291.39546,179.40599999999998,Use Of A Weapon (Album Version),2002
Deborah Coleman,209.44933999999998,127.12200000000001,Confused,2000
Dark Fortress,336.16934,127.81700000000001,Evenfall,2010
Time Factory,243.56526000000002,89.335,Fleeting sound,2006
Emilio,165.27628,198.118,Hoy,0
Ayo,240.95302,182.705,Down On My Knees,2006
Los AutA(c)nticos Decadentes,199.8624,121.834,No SA(c)  Lo Que Hacer,0
The Germs,82.9122,64.259,Intro,0
Deathstar,122.56608,142.253,Represent,0
Donna The Buffalo,231.73179,130.545,Garden Of Eden,0
Mindy McCready,231.33995,88.94200000000001,Be With Me,2002
Elmore James,57.39057,172.9,Strange Kinda Feeling (Take 4),1993
Korn,185.93913999999998,210.69099999999997,Right Now,2003
Pat Travers,239.0722,114.083,Black Betty,0
Bobby Russell,130.71628,137.959,Jingle Bell Rock,0
Lisa Lisa & Cult Jam (featuring Full Force),285.12608,107.944,U Never Nu How Good U Had It,1989
Sugarman Three,200.35873,135.525,Mulin' Around,0
BT,253.07383,136.89700000000002,Knowledge Of Self (Evol Intent Remix),2004
Gisele MacKenzie,178.88608,121.07799999999999,Swinging Down the Lane,0
Faking David,196.54485,107.303,Sex Will Sell,0
Eric Burdon,271.64689,148.142,Hook Of Holland,0
Geggy Tah,231.54892999999998,103.046,Special Someone,2001
Seamus Egan,277.18485,61.82,McDermott's Fancy / Swans Among The Rushes / Chicago / The Swallow's Nest - (jig),0
Bumblefoot,200.35873,98.78399999999999,Piranha,2008
Bukka White,172.30321999999998,107.081,Fixin' To Die Blues,1940
Foxy Brown / Total,287.7122,97.14299999999999,I Can't,0
:Blacks On :Blondes,383.58159,124.969,Sublime Control,0
David Gilmour Featuring Richard Wright,202.1873,138.43,Arnold Layne,2006
Schizoid,244.6624,175.127,Strangerhood,0
Red Hot Chili Peppers,367.01995,88.57,Venice Queen (Album Version),2002
Seven Mary Three,238.10567000000003,77.885,People Like New (LP Version),1997
Irini Merkouri,237.81832000000003,160.001,Oute Mia Fora,0
Willie Bobo,139.49342,113.552,It's Not Unusual,2008
Johnny Pearson,105.92608,107.93,Running Sabotage,0
The Jets & The Sharks & Leonard Bernstein&The New York Philharmonic Orchestra,185.99138,111.506,The Dance at The Gym,0
Elva Hsiao,287.92118,135.778,Shi Qu Ni,0
Alexis HK,202.57914,160.066,Maudits anglois,2009
Tha Liks featuring King T,251.6371,89.311,The Bubble,2001
The Family Stand,413.54404,122.691,The Education Of Jamie,0
Buddy Johnson,171.38893000000002,67.176,Because - Part 1,0
Andy & Lucas,289.12281,143.855,Dios Bendiga,0
Peter Tosh,238.23628,92.64299999999999,Soon Come (2002 Digital Remaster),1978
Blind Willie Johnson,189.3873,164.641,If I Had My Way I'd Tear This Building Down,1996
Onesidezero,228.80607999999998,86.844,Awake (Album Version),2001
Fito Paez,273.03137999999996,124.98899999999999,La Ley De La Vida,2010
Wet Wet Wet,257.25342,93.156,Goodnight Girl,1992
Lou Reid & Carolina,145.94567,109.696,It's So Hard To Stumble (When You're Down On Your Knees),0
Jacob Young,335.93424,77.635,Print,0
Rhian Sheehan,200.77669,98.99799999999999,An Afternoon On the Moon (Jet Jaguar's Remix),2001
The Fabulous Thunderbirds,221.23057000000003,110.98,Rainin' In My Heart,1989
Leo Ku,280.55465,110.007,Ai De Jie Shi,0
Chris Vickery,191.7122,141.868,Jokers and Thieves,0
Riviera Regime,275.22567000000004,93.03,Doin' It,0
Kool Keith,222.30159,181.208,Wanna Be A Star,1996
Kanye West / Adam Levine,204.5122,95.098,Heard 'Em Say,2005
Mikey Dread,193.12281000000002,132.088,Hot Cross Bun,1982
Lou Ann Barton,241.26649,87.485,Please Come Home For Christmas,1986
Rhian Sheehan,288.62649,42.782,Existing Alone,2001
Mario Rosenstock,199.57506,84.87100000000001,Paint Ball,0
Alejandro Lerner,199.54893,140.186,Nena NeurA3tica,0
Cannon's Jug Stompers,167.88853,95.227,Mule Get Up In The Alley,0
The Ghost Of Lemora,208.69179,136.89,Reach For The Ground,0
Robin Frederick,272.01261,119.727,Calling Dr Zarkov,0
Y&T,275.9571,170.773,Black Tiger,1982
Dolores Keane,229.92934,114.09299999999999,Telling Me Lies,1993
Rev. Timothy Wright,244.74077000000003,208.51,I Know A Man,0
Earl Hooker,298.91873,94.1,Love Ain't A Play Thing,1968
"MichA""le Bernard",232.38485,83.116,Le bar du grand dA(c)sir,2002
Billy Butler,213.99465,113.204,I'm Gonna Make Her Mine - Original,0
Usher,283.89832,90.199,I'll Show You Love,1994
Bob Marley,224.96607999999998,101.12100000000001,Small Axe,1999
Yodi's,300.5122,84.67200000000001,ZA(c)lA(c),0
Shade Sheist / DJ Vice / DJ Echo / Damizza,88.39791,180.005,Holla Boyz Outro,0
Andy Russell,188.68200000000002,36.773,Easter Parade (1992 Digital Remaster),0
Eddie Cano,152.99873,126.029,Green Fields  (Album Version),0
Placebo,260.75383,78.245,Evalia,2003
David Meece,185.33831999999998,162.995,Gospel Train (LP Version),0
A Tribe Called Quest,251.14077000000003,102.829,Scenario,1991
Kings Of Leon,225.27955,127.006,My Party (Kenna Remix),2007
Pentangle,159.68608,121.884,Hole In The Coal,0
Jaime Urrutia,213.68117999999998,72.91,Suite nupcial (directo Enjoy 07),0
Cobra Killer,112.19546000000001,86.96,Kick Jump - Part Jump,1998
Shaman,445.77914000000004,138.001,Battle Of The Tom Tom,0
Nicholas,152.68526,180.87400000000002,Poaki,0
Marvin Sapp,264.09751,97.022,Smile,0
Tel Basta,220.36853,120.34899999999999,I'm Poured Out Like Water,1996
Van Halen,248.00607999999997,184.012,"Dirty Movies"" (Album Version)",1981
Teenage Fanclub,204.77342,127.811,The Sun Shines From You,2000
Epidemic,205.19138,129.333,Catalyst (LP Version),0
Dark Fortress,459.33669000000003,115.37,Ghastly Indoctrination,2006
Eddie Turner,306.78159,91.084,Rise,2005
Los Chichos,242.80771000000001,152.857,Vuelve Junto A Mi,1979
Birmingham Jubilee Singers,184.00608,81.64699999999999,Toot Toot Dixie Bound,0
Jimmy Wakely,171.4673,88.314,Midnight Wind,0
Deodato,378.09587,113.52,Night Cruiser (Album Version),0
Jeff & Sheri Easter,241.99791000000002,156.139,There Is a Way,0
X-Raided,247.37913999999998,84.973,Assisted Suicide 2.5,0
Kary Ng,188.36853,90.139,Lian Ai Tian Chi,0
Jeff Beck Group,340.34893,98.087,Ice Cream Cakes,1972
Malina,239.72526000000002,153.998,Shagi po bitomu steklu,0
Mista,259.3171,169.722,If My Baby (LP Version),0
Steve Smith,270.99383,159.621,Better Off That Way,0
Sugar Minott,226.40281000000002,154.585,Informer,2008
Cedric Gervais Featuring Caroline,396.5122,84.676,Spirit in My Life (Earnshaw's Instrumental),0
The King Sisters & Alvino Rey,163.97016000000002,100.72,The Army Air Corps,0
Suzi Quatro,217.46892999999997,168.165,Mama's Boy,1979
Humanzi,110.78485,186.141,Anxiety,0
Gene Latter,167.00036,86.949,Groove It,0
Billy May & His Orchestra,147.59138000000002,64.79,Tenderly,0
Kings Of Leon,168.82893,125.875,Genius,2003
Kurupt_ Rosco_ Jayo Felony & 40 Glocc,192.86158999999998,174.762,She Flock To Me,0
Christie Hennessy,332.69506,126.488,Roll Back The Clouds,0
The Jeremy Spencer Band,206.05342,116.137,Travellin' (Album Version),0
The Stooges,43.91138,100.353,Studio Dialogue (#19),0
Candy Lo,244.03546,235.903,Ji Nian Pin,0
Flamin' Groovies,199.96688999999998,235.405,Evil Hearted Ada,1971
Eddie Cantor,145.31873000000002,122.887,That's The Kind Of Baby For Me,2000
Marga Gomez,26.931790000000003,104.618,Introduction,0
Roberto Roena,224.52200000000002,126.291,Oriza Eh,0
Tum Tum [DJ Drop Mix],87.14404,159.252,Definition Of A Zilla'Naire,0
Rocio Jurado,238.05342000000002,159.026,Mi Amante Amigo,0
Salieri,238.81097999999997,86.55,Now everybody's gone,0
Royal S,95.9473,92.969,I.A.I,0
Steve Chou,270.10567000000003,131.889,Yang Guang He Xu,0
The Brooklyn Tabernacle Choir,226.66404,162.987,Everything I Desire,1995
Everyday Sunday,168.95955,151.844,Wake Up! Wake Up! (Wake Up! Wake Up! Album Version),2007
D.O.W.N.,265.66485,109.65899999999999,I Don't Give A F**K,0
Buckwheat Zydeco,246.49097999999998,124.57700000000001,Hot Tamale Baby,1987
Charley Pride,163.52608,100.89299999999999,Let The Chips Fall,0
Louis Prima & Keely Smith,239.51628,116.596,When You're Smiling - Sheik Of Araby,0
Yami Bolo,234.03057,166.74900000000002,The Wonders,0
Killswitch Engage,254.45832000000001,104.939,In A Dead World (Album Version),0
Pardesi,368.32608,202.03599999999997,Dama Dam Mast Kalander,0
Andy Griffith,190.85016000000002,96.052,Jesus Walked This Lonesome Valley  (The Christmas Guest Album Version),0
Crazy Girl,323.00363,91.99700000000001,Get Picked Up,0
Les Ogres De Barback,189.3873,148.63299999999998,Printemps,1999
Memphis Jug Band,161.54077,97.75399999999999,Ambulance Man,2001
Nelson Ned,241.57995,156.029,La Barca,0
Juan Farcik,325.85098,130.007,Laziness,0
"MichA""le Arnaud",172.01587,61.994,Avec lui,0
Saigon Kick,233.66485,110.48700000000001,ICU,0
Nicho Hinojosa,183.17016,159.036,Tomame O Dejame,0
Lyrics Born,256.13016,174.293,Over You (feat Joyo Velarde_ prod DJ Shadow),2005
The Refreshments,195.39546,191.43599999999998,My Girlfriend's Friend,0
Michael Jackson,192.57424,110.28,Just A Little Bit Of You,1975
X-Raided,359.65342000000004,178.93400000000003,Fuckin' Wita Psycho,0
The Nelons,237.03465,107.779,Only A Look,0
DJ Nasty,191.84281000000001,100.01299999999999,Do It,0
Incubus,353.77587,107.92200000000001,Just A Phase,2001
Irma Thomas,146.88608,183.882,I'm Gonna Cry Til' My Tears Run Dry,2004
RamA3n Vargas;Vesselina Kasarova;Vladimir Jurowski,234.26567000000003,77.235,Werther - Lyric Drama in four Acts/Act I/RAave! Extase! Bonheur!,0
Sizzla,197.48526,131.868,Love & Devotion,2003
King Curtis with Jack Dupree,329.19465,158.121,Everything's Gonna Be Alright (Live Version),0
Omni,479.9473,240.263,It Is What It Is (feat. Anton X),0
Michael McDonald,255.32036000000002,128.835,Losin' End (LP Version),0
Orchestra e Coro del Palacio de Bellas Artes Di CittA! del Messico_ Oliviero De Fabritiis_ Maria Call,370.99057,114.40700000000001,Atto Quarto: 'La Fatal Pietra Sovra Me Si Chiuse...' (Radames) (Verdi),0
Giuseppi Logan,454.94812,104.23100000000001,Bop Moon,0
Radio Moscow,255.89506,163.08700000000002,Broke Down,2009
Vusi Mahlasela,250.48771000000002,120.024,Amdokwe,0
Alacranes Musical,284.1073,168.144,Indita Mia (Album Version),0
The Roches,243.51302,131.84,Mr. Sellack (Album Version),1979
Tam Tam Go!,216.63302000000002,133.45,Hypnotise The Cat,0
John D. Loudermilk,123.42811999999999,133.582,Nassau Town,0
Tina Ann,395.62404,135.037,Too Late (Orange Factory Extended Mix),2003
Kraftwerk,272.03873,132.026,Pocket Calculator (2009 Digital Remaster),0
Conjunto Mar Azul,203.20608000000001,97.667,Dime,0
Pumpkin Buzzard,61.570159999999994,87.406,The Buzzard's Back in Town (Live),0
Margaret Becker,193.74975,141.72899999999998,Look Me In The Eye,0
William Orbit,270.94158999999996,146.389,Harry Flowers,1993
Ron Goodwin,99.97015999999999,71.22800000000001,The Lull Before The Storm,1999
The Elders,241.05751,146.053,Gonna Take a Miracle,0
Stille Volk,276.37506,149.971,Orgasme Tellurique,2003
F-4,262.19057000000004,126.934,SAMJHO NA,0
Doug MacLeod,337.42322,85.56,The Sun Shine Down My Way,2004
Jimmy Hughes,177.26649,122.152,Neighbor_ Neighbor,0
Emotion Code,319.7122,119.53399999999999,Trace Of Time,0
Stevie Ray Vaughan And Double Trouble,166.73914,122.546,Mary Had A Little Lamb,1988
L7,163.13423999999998,85.82,This Ain't Pleasure,1992
Ma Rainey,183.53587,103.054,Hear Me Talking To You,0
Bill Perry,217.88689,107.083,Man  On The Side,2004
Billy Price_ Fred Chapellier,280.55465,118.13600000000001,The wrong woman,0
Angela Dimitriou,99.7873,129.972,Den Mporo Na Figo,0
Ann Hampton Callaway,347.79382999999996,63.13399999999999,Skylark,0
Corey / Shaquille O'Neal,261.45914,131.98,MVP,0
Hatebreed (int License),174.28853,82.69,Between Hell and A Heartbeat [Explicit],0
Moments In Grace,195.91791,145.14700000000002,Broken Promises (album version),2004
Connie Smith,125.67465,124.916,I'll Come Running,2001
Uphill Battle,166.37341999999998,108.25200000000001,Thresh Hold,2004
Barbara Fairchild,236.56444,91.73899999999999,Boulevard In Heaven,0
Orquesta AragA3n,182.85669,131.56799999999998,Mambo del Beso,0
Wilks featuring pee wee ellis,210.80771000000001,89.02600000000001,Boogie,0
Nick Cave & The Bad Seeds,315.08853,153.768,Stagger Lee,1996
Dave And Ansel Collins,151.84933999999998,117.15700000000001,Two Four One,1971
Nine Inch Nails,256.83546,86.624,Survivalism,2007
DASOLA,145.08363,77.581,Provisoirement,0
K-OS,161.51465,78.971,AquaCityBoy,2006
Pascal Obispo,231.00036,139.98,Chlore,1994
Bob Sinclar,342.69995,127.932,"Lala Song (Matesi DJ ""Silverstatix""remix",0
John Brown,221.43955,129.977,Sarah Palin {I Wanna Lay Pipe},0
Buddy Miles,177.52771,130.173,Santa Claus Is Coming To Town,0
Tanto Metro & Devonte,208.45668999999998,79.916,Fat Tianne,0
Mau Mau,255.55546,162.134,Neir,1992
Michael McDonald,195.70893,128.968,Nowhere To Run,0
Darwin Hobbs,307.69587,89.941,Mercy (Album Version),0
The Black Crowes,348.89097999999996,97.67200000000001,Sting Me,1992
Dee Clark,133.3024,111.42200000000001,You're Looking Good,2000
Cocoa Tea,241.29261,99.89399999999999,Cooling Out,1992
IYOV,257.4624,104.928,I See War,0
Claw Hammer,231.28771,204.06599999999997,Brother Brick Says,0
Carlos Jimenez,324.98893,127.99,Anita Love's,0
Timo Maas,132.15302,76.57,UBIK The Breakz (feat. Martin Bettinghaus) - Radio Mix,0
Kashief Lindo,190.37995,147.659,If You Think You Are Lonely Now,0
The Almost,187.11465,163.975,Little Drummer Boy,2008
Alas,628.2183200000001,77.36399999999999,Silencio De Aguas Profundas,0
Sofi Marinova,190.17098000000001,145.924,Studen plamuk,0
Los Ninos De Sara,226.58567000000002,115.021,Lioraras,0
The Gentle Good,400.48281000000003,85.118,Hiraeth am Feirion,0
Small Faces,136.88118,115.745,Saylarvee (LP Version),0
Jimmy Riley,225.80200000000002,165.67,Conversation,0
Backstreet Boys,236.2771,103.99700000000001,The Call,2000
1. Futurologischer Congress,196.64934,107.711,Die Art von Mann,0
Tom Collier,411.42812000000004,111.743,Eddie's Pad,0
Heavenly,327.6273,175.007,Liberty,0
Julien Clerc,264.93342,128.549,L'horizon ChimA(c)rique,2000
Los Morros Del Norte,130.76853,120.12899999999999,Raza Cristalera,0
Moon Mullican,181.31546,118.064,The Tie That Binds,0
Helen Love,156.21178999999998,195.02599999999998,First Boyfriend,2007
Yuko Kanzaki,145.8673,89.98,Seikurabe (Karaoke),0
Moonface,508.60363,130.07,G G Kah,0
30 Seconds To Mars,245.02812000000003,190.102,The Mission,2002
Suicidal Tendencies,61.83138,235.33700000000002,Two-Sided Politics,1987
Grace Gale,247.71873,155.173,La Matanza,2008
King Tee,109.13914,183.437,On Tha Rox,0
Alain Morisod,241.65832000000003,134.254,L'Amour en Heritage,0
Kassav',655.6730200000001,134.086,Medley Final,0
X,233.22077000000002,141.846,All Over Now,0
Sui Generis,335.33342000000005,107.59200000000001,Cuando Ya Me Empiece A Quedar Solo,1973
Eminem,397.60934,131.955,Beautiful,2009
Sunnyland Slim,344.71137999999996,108.105,No More Troubles,0
Stew,299.07546,117.367,L.A. Arteest CafA(c),2003
Cauda Pavonis,205.11302,180.203,Juggernaut,0
Twista,259.36933999999997,114.75200000000001,Had To Call (featuring Snoop Dogg & Sleepy Eyed Jones)  (Explicit Chopped & Screwed Version),2005
